year,month,item,category,city,price
2023,6,bread plain (small size),SPI Items,Gujranwala,110.0
2023,6,bread plain (small size),SPI Items,Sialkot,100.0
2023,6,bread plain (small size),SPI Items,Lahore,110.0
2023,6,bread plain (small size),SPI Items,Faisalabad,110.0
2023,6,bread plain (small size),SPI Items,Sargodha,100.0
2023,6,bread plain (small size),SPI Items,Multan,110.0
2023,6,bread plain (small size),SPI Items,Bahawalpur,110.0
2023,6,bread plain (small size),SPI Items,Karachi,120.0
2023,6,bread plain (small size),SPI Items,Hyderabad,110.0
2023,6,bread plain (small size),SPI Items,Sukkur,100.0
2023,6,bread plain (small size),SPI Items,Larkana,100.0
2023,6,bread plain (small size),SPI Items,Peshawar,103.23
2023,6,bread plain (small size),SPI Items,Bannu,100.0
2023,6,bread plain (small size),SPI Items,Quetta,100.0
2023,6,bread plain (small size),SPI Items,Khuzdar,100.0
2023,6,beef with bone (average quality),SPI Items,Islamabad,918.1
2023,6,beef with bone (average quality),SPI Items,Rawalpindi,913.42
2023,6,beef with bone (average quality),SPI Items,Gujranwala,766.31
2023,6,beef with bone (average quality),SPI Items,Sialkot,800.0
2023,6,beef with bone (average quality),SPI Items,Lahore,836.97
2023,6,beef with bone (average quality),SPI Items,Faisalabad,766.31
2023,6,beef with bone (average quality),SPI Items,Sargodha,750.0
2023,6,beef with bone (average quality),SPI Items,Multan,821.85
2023,6,beef with bone (average quality),SPI Items,Bahawalpur,706.67
2023,6,beef with bone (average quality),SPI Items,Karachi,893.18
2023,6,beef with bone (average quality),SPI Items,Hyderabad,712.18
2023,6,beef with bone (average quality),SPI Items,Sukkur,700.0
2023,6,beef with bone (average quality),SPI Items,Larkana,782.97
2023,6,beef with bone (average quality),SPI Items,Peshawar,676.51
2023,6,beef with bone (average quality),SPI Items,Bannu,687.15
2023,6,beef with bone (average quality),SPI Items,Quetta,809.96
2023,6,beef with bone (average quality),SPI Items,Khuzdar,700.0
2023,6,mutton (average quality),SPI Items,Islamabad,1936.84
2023,6,mutton (average quality),SPI Items,Rawalpindi,1899.19
2023,6,mutton (average quality),SPI Items,Gujranwala,1800.0
2023,6,mutton (average quality),SPI Items,Sialkot,1800.0
2023,6,mutton (average quality),SPI Items,Lahore,1942.04
2023,6,mutton (average quality),SPI Items,Faisalabad,1732.7
2023,6,mutton (average quality),SPI Items,Sargodha,1400.0
2023,6,mutton (average quality),SPI Items,Multan,1800.0
2023,6,mutton (average quality),SPI Items,Bahawalpur,1465.9
2023,6,mutton (average quality),SPI Items,Karachi,1781.81
2023,6,mutton (average quality),SPI Items,Hyderabad,1574.39
2023,6,mutton (average quality),SPI Items,Sukkur,1400.0
2023,6,mutton (average quality),SPI Items,Larkana,1565.95
2023,6,mutton (average quality),SPI Items,Peshawar,1538.21
2023,6,mutton (average quality),SPI Items,Bannu,1247.15
2023,6,mutton (average quality),SPI Items,Quetta,1649.49
2023,6,mutton (average quality),SPI Items,Khuzdar,1400.0
2023,6,chicken farm broiler (live),SPI Items,Islamabad,448.74
2023,6,chicken farm broiler (live),SPI Items,Rawalpindi,437.85
2023,6,chicken farm broiler (live),SPI Items,Gujranwala,422.16
2023,6,chicken farm broiler (live),SPI Items,Sialkot,432.16
2023,6,chicken farm broiler (live),SPI Items,Lahore,424.1
2023,6,chicken farm broiler (live),SPI Items,Faisalabad,433.54
2023,6,chicken farm broiler (live),SPI Items,Sargodha,417.42
2023,6,chicken farm broiler (live),SPI Items,Multan,442.29
2023,6,chicken farm broiler (live),SPI Items,Bahawalpur,411.02
2023,6,chicken farm broiler (live),SPI Items,Karachi,482.68
2023,6,chicken farm broiler (live),SPI Items,Hyderabad,465.79
2023,6,chicken farm broiler (live),SPI Items,Sukkur,454.75
2023,6,chicken farm broiler (live),SPI Items,Larkana,461.47
2023,6,chicken farm broiler (live),SPI Items,Peshawar,441.04
2023,6,chicken farm broiler (live),SPI Items,Bannu,451.16
2023,6,chicken farm broiler (live),SPI Items,Quetta,505.68
2023,6,chicken farm broiler (live),SPI Items,Khuzdar,564.26
2023,6,milk fresh (un-boiled),SPI Items,Islamabad,197.2
2023,6,milk fresh (un-boiled),SPI Items,Rawalpindi,195.16
2023,6,milk fresh (un-boiled),SPI Items,Gujranwala,200.0
2023,6,milk fresh (un-boiled),SPI Items,Sialkot,140.0
2023,6,milk fresh (un-boiled),SPI Items,Lahore,147.86
2023,6,milk fresh (un-boiled),SPI Items,Faisalabad,160.0
2023,6,milk fresh (un-boiled),SPI Items,Sargodha,139.88
2023,6,milk fresh (un-boiled),SPI Items,Multan,152.16
2023,6,milk fresh (un-boiled),SPI Items,Bahawalpur,133.25
2023,6,milk fresh (un-boiled),SPI Items,Karachi,215.53
2023,6,milk fresh (un-boiled),SPI Items,Hyderabad,198.3
2023,6,milk fresh (un-boiled),SPI Items,Sukkur,189.74
2023,6,milk fresh (un-boiled),SPI Items,Larkana,213.12
2023,6,milk fresh (un-boiled),SPI Items,Peshawar,193.09
2023,6,milk fresh (un-boiled),SPI Items,Bannu,151.51
2023,6,milk fresh (un-boiled),SPI Items,Quetta,200.0
2023,6,milk fresh (un-boiled),SPI Items,Khuzdar,176.6
2023,6,curd (dahi) loose,SPI Items,Islamabad,214.22
2023,6,curd (dahi) loose,SPI Items,Rawalpindi,215.12
2023,6,curd (dahi) loose,SPI Items,Gujranwala,220.0
2023,6,curd (dahi) loose,SPI Items,Sialkot,160.0
2023,6,curd (dahi) loose,SPI Items,Lahore,175.74
2023,6,curd (dahi) loose,SPI Items,Faisalabad,180.0
2023,6,curd (dahi) loose,SPI Items,Sargodha,168.1
2023,6,curd (dahi) loose,SPI Items,Multan,182.65
2023,6,curd (dahi) loose,SPI Items,Bahawalpur,160.0
2023,6,curd (dahi) loose,SPI Items,Karachi,312.53
2023,6,curd (dahi) loose,SPI Items,Hyderabad,269.81
2023,6,curd (dahi) loose,SPI Items,Sukkur,204.45
2023,6,curd (dahi) loose,SPI Items,Larkana,220.0
2023,6,curd (dahi) loose,SPI Items,Peshawar,208.44
2023,6,curd (dahi) loose,SPI Items,Bannu,163.22
2023,6,curd (dahi) loose,SPI Items,Quetta,220.0
2023,6,curd (dahi) loose,SPI Items,Khuzdar,200.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Islamabad,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Rawalpindi,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Gujranwala,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Sialkot,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Lahore,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Faisalabad,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Sargodha,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Multan,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Bahawalpur,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Karachi,715.15
2023,6,powdered milk nido 390 gm polybag,SPI Items,Hyderabad,750.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Sukkur,710.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Larkana,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Peshawar,742.49
2023,6,powdered milk nido 390 gm polybag,SPI Items,Bannu,720.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Quetta,740.0
2023,6,powdered milk nido 390 gm polybag,SPI Items,Khuzdar,740.0
2023,6,eggs hen (farm),SPI Items,Islamabad,259.4
2023,6,eggs hen (farm),SPI Items,Rawalpindi,255.57
2023,6,eggs hen (farm),SPI Items,Gujranwala,251.51
2023,6,eggs hen (farm),SPI Items,Sialkot,253.72
2023,6,eggs hen (farm),SPI Items,Lahore,248.89
2023,6,eggs hen (farm),SPI Items,Faisalabad,259.42
2023,6,eggs hen (farm),SPI Items,Sargodha,251.35
2023,6,eggs hen (farm),SPI Items,Multan,243.37
2023,6,eggs hen (farm),SPI Items,Bahawalpur,244.74
2023,6,eggs hen (farm),SPI Items,Karachi,262.65
2023,6,eggs hen (farm),SPI Items,Hyderabad,255.23
2023,6,eggs hen (farm),SPI Items,Sukkur,254.47
2023,6,eggs hen (farm),SPI Items,Larkana,264.95
2023,6,eggs hen (farm),SPI Items,Peshawar,248.77
2023,6,eggs hen (farm),SPI Items,Bannu,281.64
2023,6,eggs hen (farm),SPI Items,Quetta,268.54
2023,6,eggs hen (farm),SPI Items,Khuzdar,273.96
2023,6,mustard oil (average quality),SPI Items,Islamabad,697.21
2023,6,mustard oil (average quality),SPI Items,Rawalpindi,674.55
2023,6,mustard oil (average quality),SPI Items,Gujranwala,529.71
2023,6,mustard oil (average quality),SPI Items,Sialkot,504.93
2023,6,mustard oil (average quality),SPI Items,Lahore,580.84
2023,6,mustard oil (average quality),SPI Items,Faisalabad,640.0
2023,6,mustard oil (average quality),SPI Items,Sargodha,546.65
2023,6,mustard oil (average quality),SPI Items,Multan,556.81
2023,6,mustard oil (average quality),SPI Items,Bahawalpur,503.28
2023,6,mustard oil (average quality),SPI Items,Karachi,550.17
2023,6,mustard oil (average quality),SPI Items,Hyderabad,430.57
2023,6,mustard oil (average quality),SPI Items,Sukkur,362.47
2023,6,mustard oil (average quality),SPI Items,Larkana,483.28
2023,6,mustard oil (average quality),SPI Items,Peshawar,666.26
2023,6,mustard oil (average quality),SPI Items,Bannu,457.32
2023,6,mustard oil (average quality),SPI Items,Quetta,584.92
2023,6,mustard oil (average quality),SPI Items,Khuzdar,604.94
2023,6,cooking oil dalda or other similar b,SPI Items,Gujranwala,3290.0
2023,6,cooking oil dalda or other similar b,SPI Items,Sialkot,3100.0
2023,6,cooking oil dalda or other similar b,SPI Items,Lahore,3240.0
2023,6,cooking oil dalda or other similar b,SPI Items,Faisalabad,3193.59
2023,6,cooking oil dalda or other similar b,SPI Items,Sargodha,3220.32
2023,6,cooking oil dalda or other similar b,SPI Items,Multan,3200.0
2023,6,cooking oil dalda or other similar b,SPI Items,Bahawalpur,3273.63
2023,6,cooking oil dalda or other similar b,SPI Items,Karachi,3210.2
2023,6,cooking oil dalda or other similar b,SPI Items,Hyderabad,3264.9
2023,6,cooking oil dalda or other similar b,SPI Items,Sukkur,3250.0
2023,6,cooking oil dalda or other similar b,SPI Items,Larkana,3290.0
2023,6,cooking oil dalda or other similar b,SPI Items,Peshawar,3050.0
2023,6,cooking oil dalda or other similar b,SPI Items,Bannu,2888.0
2023,6,cooking oil dalda or other similar b,SPI Items,Quetta,3240.0
2023,6,cooking oil dalda or other similar b,SPI Items,Khuzdar,3400.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Islamabad,1508.48
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Rawalpindi,1508.48
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Gujranwala,1550.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Sialkot,1525.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Lahore,1525.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Faisalabad,1537.45
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Sargodha,1511.06
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Multan,1550.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Bahawalpur,1550.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Karachi,1499.05
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Hyderabad,1537.45
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Sukkur,1550.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Larkana,1525.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Peshawar,1480.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Bannu,1300.0
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Quetta,1526.99
2023,6,vegetable ghee dalda/habib 2.5 kg,SPI Items,Khuzdar,1570.0
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Sialkot,577.48
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Lahore,580.96
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Faisalabad,578.24
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Sargodha,586.72
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Multan,585.0
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Bahawalpur,588.65
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Karachi,576.94
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Hyderabad,599.98
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Sukkur,599.98
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Larkana,595.0
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Peshawar,583.71
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Bannu,520.0
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Quetta,580.96
2023,6,vegetable ghee dalda/habib or oth,SPI Items,Khuzdar,609.82
2023,6,bananas (kela) local,SPI Items,Islamabad,319.67
2023,6,bananas (kela) local,SPI Items,Rawalpindi,276.38
2023,6,bananas (kela) local,SPI Items,Gujranwala,207.11
2023,6,bananas (kela) local,SPI Items,Sialkot,208.8
2023,6,bananas (kela) local,SPI Items,Lahore,184.24
2023,6,bananas (kela) local,SPI Items,Faisalabad,176.46
2023,6,bananas (kela) local,SPI Items,Sargodha,179.85
2023,6,bananas (kela) local,SPI Items,Multan,266.72
2023,6,bananas (kela) local,SPI Items,Bahawalpur,240.94
2023,6,bananas (kela) local,SPI Items,Karachi,150.61
2023,6,bananas (kela) local,SPI Items,Hyderabad,135.04
2023,6,bananas (kela) local,SPI Items,Sukkur,200.0
2023,6,bananas (kela) local,SPI Items,Larkana,168.3
2023,6,bananas (kela) local,SPI Items,Peshawar,211.3
2023,6,bananas (kela) local,SPI Items,Bannu,222.85
2023,6,bananas (kela) local,SPI Items,Quetta,162.82
2023,6,bananas (kela) local,SPI Items,Khuzdar,237.92
2023,6,pulse masoor (washed),SPI Items,Islamabad,299.81
2023,6,pulse masoor (washed),SPI Items,Rawalpindi,288.35
2023,6,pulse masoor (washed),SPI Items,Gujranwala,260.0
2023,6,pulse masoor (washed),SPI Items,Sialkot,250.0
2023,6,pulse masoor (washed),SPI Items,Lahore,278.96
2023,6,pulse masoor (washed),SPI Items,Faisalabad,276.32
2023,6,pulse masoor (washed),SPI Items,Sargodha,303.22
2023,6,pulse masoor (washed),SPI Items,Multan,275.38
2023,6,pulse masoor (washed),SPI Items,Bahawalpur,254.95
2023,6,pulse masoor (washed),SPI Items,Karachi,290.89
2023,6,pulse masoor (washed),SPI Items,Hyderabad,272.48
2023,6,pulse masoor (washed),SPI Items,Sukkur,262.46
2023,6,pulse masoor (washed),SPI Items,Larkana,267.79
2023,6,pulse masoor (washed),SPI Items,Peshawar,268.74
2023,6,pulse masoor (washed),SPI Items,Bannu,277.47
2023,6,pulse masoor (washed),SPI Items,Quetta,299.76
2023,6,pulse masoor (washed),SPI Items,Khuzdar,296.63
2023,6,pulse moong (washed),SPI Items,Islamabad,287.02
2023,6,pulse moong (washed),SPI Items,Rawalpindi,270.48
2023,6,pulse moong (washed),SPI Items,Gujranwala,238.81
2023,6,pulse moong (washed),SPI Items,Sialkot,229.92
2023,6,pulse moong (washed),SPI Items,Lahore,270.4
2023,6,pulse moong (washed),SPI Items,Faisalabad,256.3
2023,6,pulse moong (washed),SPI Items,Sargodha,280.0
2023,6,pulse moong (washed),SPI Items,Multan,257.94
2023,6,pulse moong (washed),SPI Items,Bahawalpur,254.95
2023,6,pulse moong (washed),SPI Items,Karachi,287.34
2023,6,pulse moong (washed),SPI Items,Hyderabad,267.77
2023,6,pulse moong (washed),SPI Items,Sukkur,310.0
2023,6,pulse moong (washed),SPI Items,Larkana,284.76
2023,6,pulse moong (washed),SPI Items,Peshawar,252.87
2023,6,pulse moong (washed),SPI Items,Bannu,235.64
2023,6,pulse moong (washed),SPI Items,Quetta,307.44
2023,6,pulse moong (washed),SPI Items,Khuzdar,313.19
2023,6,pulse mash (washed),SPI Items,Islamabad,478.92
2023,6,pulse mash (washed),SPI Items,Rawalpindi,459.93
2023,6,pulse mash (washed),SPI Items,Gujranwala,462.48
2023,6,pulse mash (washed),SPI Items,Sialkot,466.15
2023,6,pulse mash (washed),SPI Items,Lahore,460.36
2023,6,pulse mash (washed),SPI Items,Faisalabad,446.57
2023,6,pulse mash (washed),SPI Items,Sargodha,464.07
2023,6,pulse mash (washed),SPI Items,Multan,482.18
2023,6,pulse mash (washed),SPI Items,Bahawalpur,460.0
2023,6,pulse mash (washed),SPI Items,Karachi,463.19
2023,6,pulse mash (washed),SPI Items,Hyderabad,471.56
2023,6,pulse mash (washed),SPI Items,Sukkur,439.55
2023,6,pulse mash (washed),SPI Items,Larkana,480.0
2023,6,pulse mash (washed),SPI Items,Peshawar,462.2
2023,6,pulse mash (washed),SPI Items,Bannu,480.67
2023,6,pulse mash (washed),SPI Items,Quetta,494.98
2023,6,pulse mash (washed),SPI Items,Khuzdar,289.83
2023,6,pulse gram,SPI Items,Islamabad,268.79
2023,6,pulse gram,SPI Items,Rawalpindi,257.87
2023,6,pulse gram,SPI Items,Gujranwala,221.63
2023,6,pulse gram,SPI Items,Sialkot,216.24
2023,6,pulse gram,SPI Items,Lahore,229.4
2023,6,pulse gram,SPI Items,Faisalabad,231.49
2023,6,pulse gram,SPI Items,Sargodha,240.0
2023,6,pulse gram,SPI Items,Multan,245.51
2023,6,pulse gram,SPI Items,Bahawalpur,243.18
2023,6,pulse gram,SPI Items,Karachi,256.24
2023,6,pulse gram,SPI Items,Hyderabad,235.98
2023,6,pulse gram,SPI Items,Sukkur,260.0
2023,6,pulse gram,SPI Items,Larkana,240.0
2023,6,pulse gram,SPI Items,Peshawar,242.71
2023,6,pulse gram,SPI Items,Bannu,220.82
2023,6,pulse gram,SPI Items,Quetta,274.97
2023,6,pulse gram,SPI Items,Khuzdar,273.29
2023,6,potatoes,SPI Items,Islamabad,110.88
2023,6,potatoes,SPI Items,Rawalpindi,100.17
2023,6,potatoes,SPI Items,Gujranwala,86.18
2023,6,potatoes,SPI Items,Sialkot,77.96
2023,6,potatoes,SPI Items,Lahore,85.59
2023,6,potatoes,SPI Items,Faisalabad,78.72
2023,6,potatoes,SPI Items,Sargodha,86.79
2023,6,potatoes,SPI Items,Multan,84.07
2023,6,potatoes,SPI Items,Bahawalpur,110.02
2023,6,potatoes,SPI Items,Karachi,74.79
2023,6,potatoes,SPI Items,Hyderabad,72.95
2023,6,potatoes,SPI Items,Sukkur,74.83
2023,6,potatoes,SPI Items,Larkana,64.8
2023,6,potatoes,SPI Items,Peshawar,92.21
2023,6,potatoes,SPI Items,Bannu,97.16
2023,6,potatoes,SPI Items,Quetta,74.89
2023,6,potatoes,SPI Items,Khuzdar,80.0
2023,6,onions,SPI Items,Islamabad,75.81
2023,6,onions,SPI Items,Rawalpindi,70.33
2023,6,onions,SPI Items,Gujranwala,68.87
2023,6,onions,SPI Items,Sialkot,65.0
2023,6,onions,SPI Items,Lahore,73.58
2023,6,onions,SPI Items,Faisalabad,57.56
2023,6,onions,SPI Items,Sargodha,59.58
2023,6,onions,SPI Items,Multan,63.92
2023,6,onions,SPI Items,Bahawalpur,59.96
2023,6,onions,SPI Items,Karachi,59.78
2023,6,onions,SPI Items,Hyderabad,61.26
2023,6,onions,SPI Items,Sukkur,57.33
2023,6,onions,SPI Items,Larkana,50.59
2023,6,onions,SPI Items,Peshawar,57.55
2023,6,onions,SPI Items,Bannu,53.76
2023,6,onions,SPI Items,Quetta,54.85
2023,6,onions,SPI Items,Khuzdar,49.08
2023,6,tomatoes,SPI Items,Islamabad,69.64
2023,6,tomatoes,SPI Items,Rawalpindi,60.55
2023,6,tomatoes,SPI Items,Gujranwala,51.02
2023,6,tomatoes,SPI Items,Sialkot,45.45
2023,6,tomatoes,SPI Items,Lahore,46.09
2023,6,tomatoes,SPI Items,Faisalabad,47.88
2023,6,tomatoes,SPI Items,Sargodha,48.4
2023,6,tomatoes,SPI Items,Multan,56.38
2023,6,tomatoes,SPI Items,Bahawalpur,49.64
2023,6,tomatoes,SPI Items,Karachi,69.87
2023,6,tomatoes,SPI Items,Hyderabad,66.0
2023,6,tomatoes,SPI Items,Sukkur,51.8
2023,6,tomatoes,SPI Items,Larkana,56.5
2023,6,tomatoes,SPI Items,Peshawar,38.36
2023,6,tomatoes,SPI Items,Bannu,37.02
2023,6,tomatoes,SPI Items,Quetta,54.38
2023,6,tomatoes,SPI Items,Khuzdar,47.88
2023,6,sugar refined,SPI Items,Islamabad,125.56
2023,6,sugar refined,SPI Items,Rawalpindi,124.46
2023,6,sugar refined,SPI Items,Gujranwala,122.69
2023,6,sugar refined,SPI Items,Sialkot,123.2
2023,6,sugar refined,SPI Items,Lahore,122.18
2023,6,sugar refined,SPI Items,Faisalabad,119.47
2023,6,sugar refined,SPI Items,Sargodha,118.44
2023,6,sugar refined,SPI Items,Multan,119.02
2023,6,sugar refined,SPI Items,Bahawalpur,119.52
2023,6,sugar refined,SPI Items,Karachi,125.53
2023,6,sugar refined,SPI Items,Hyderabad,122.48
2023,6,sugar refined,SPI Items,Sukkur,120.17
2023,6,sugar refined,SPI Items,Larkana,120.5
2023,6,sugar refined,SPI Items,Peshawar,124.27
2023,6,sugar refined,SPI Items,Bannu,118.68
2023,6,sugar refined,SPI Items,Quetta,134.99
2023,6,sugar refined,SPI Items,Khuzdar,126.23
2023,6,gur (average quality),SPI Items,Islamabad,173.53
2023,6,gur (average quality),SPI Items,Rawalpindi,171.18
2023,6,gur (average quality),SPI Items,Gujranwala,170.0
2023,6,gur (average quality),SPI Items,Sialkot,204.94
2023,6,gur (average quality),SPI Items,Lahore,177.96
2023,6,gur (average quality),SPI Items,Faisalabad,176.14
2023,6,gur (average quality),SPI Items,Sargodha,192.37
2023,6,gur (average quality),SPI Items,Multan,199.81
2023,6,gur (average quality),SPI Items,Bahawalpur,200.0
2023,6,gur (average quality),SPI Items,Karachi,229.85
2023,6,gur (average quality),SPI Items,Hyderabad,178.59
2023,6,gur (average quality),SPI Items,Sukkur,180.0
2023,6,gur (average quality),SPI Items,Larkana,140.0
2023,6,gur (average quality),SPI Items,Peshawar,173.48
2023,6,gur (average quality),SPI Items,Bannu,129.74
2023,6,gur (average quality),SPI Items,Quetta,189.82
2023,6,gur (average quality),SPI Items,Khuzdar,196.61
2023,6,salt powdered (national/shan) 80,SPI Items,Rawalpindi,60.0
2023,6,salt powdered (national/shan) 80,SPI Items,Gujranwala,50.0
2023,6,salt powdered (national/shan) 80,SPI Items,Sialkot,60.0
2023,6,salt powdered (national/shan) 80,SPI Items,Lahore,53.13
2023,6,salt powdered (national/shan) 80,SPI Items,Faisalabad,60.0
2023,6,salt powdered (national/shan) 80,SPI Items,Sargodha,60.0
